1.0.0.js, 1.0.0.js, 0.0
1.0.0.js, 1.0.1.js, 0.4760989010989011
1.0.0.js, 1.0.2.js, 0.3842654535723843
1.0.0.js, 1.0.3.js, 0.3528476821192053
1.0.0.js, 1.0.4.js, 0.30493732412381686
1.0.0.js, 1.1.0.js, 0.07501254390366283
1.0.0.js, 1.1.1.js, 0.07447073474470735
1.0.0.js, 1.1.2.js, 0.07021433850702144
1.0.0.js, 1.1.3.1.js, 0.05531505531505532
1.0.0.js, 1.1.3.js, 0.05536831969186327
1.0.0.js, 1.1.4.js, 0.05113373438223045
1.0.0.js, 1.10.0.js, 0.001722059583261581
1.0.0.js, 1.10.1.js, 0.0017210222872386198
1.0.0.js, 1.10.2.js, 0.0017236921485822632
1.0.0.js, 1.11.0.js, 0.001645955065426714
1.0.0.js, 1.11.1.js, 0.002557333773304735
1.0.0.js, 1.11.2.js, 0.002549342105263158
1.0.0.js, 1.11.3.js, 0.002548294286888615
1.0.0.js, 1.12.0.js, 0.002492017755626509
1.0.0.js, 1.12.1.js, 0.0024922118380062306
1.0.0.js, 1.12.2.js, 0.0024929884699283265
1.0.0.js, 1.12.3.js, 0.00249434874113337
1.0.0.js, 1.12.4.js, 0.0024957104975822804
1.0.0.js, 1.2.0.js, 0.028876333961079723
1.0.0.js, 1.2.1.js, 0.02871410736579276
1.0.0.js, 1.2.2.js, 0.01751010198191264
1.0.0.js, 1.2.3.js, 0.01053236307927997
1.0.0.js, 1.2.4.js, 0.010476190476190476
1.0.0.js, 1.2.5.js, 0.009891750653228816
1.0.0.js, 1.2.6.js, 0.009882528435577102
1.0.0.js, 1.3.0.js, 0.0054500412881915775
1.0.0.js, 1.3.1.js, 0.0054500412881915775
1.0.0.js, 1.3.2.js, 0.007108239095315024
1.0.0.js, 1.4.0.js, 0.011645764013309445
1.0.0.js, 1.4.1.js, 0.011023821591485048
1.0.0.js, 1.4.2.js, 0.010802085920039731
1.0.0.js, 1.4.3.js, 0.005634126710359894
1.0.0.js, 1.4.4.js, 0.005448682308462138
1.0.0.js, 1.5.0.js, 0.003903903903903904
1.0.0.js, 1.5.1.js, 0.0038499506416584403
1.0.0.js, 1.5.2.js, 0.0038280329799764428
1.0.0.js, 1.6.0.js, 0.005337578424946156
1.0.0.js, 1.6.1.js, 0.005302325581395349
1.0.0.js, 1.6.2.js, 0.005836035201482168
1.0.0.js, 1.6.3.js, 0.0041444096518695895
1.0.0.js, 1.6.4.js, 0.004143646408839779
1.0.0.js, 1.7.0.js, 0.003329134425049487
1.0.0.js, 1.7.1.js, 0.0033393501805054153
1.0.0.js, 1.7.2.js, 0.0032982706364770905
1.0.0.js, 1.8.0.js, 0.0019020016302871117
1.0.0.js, 1.8.1.js, 0.0018893387314439945
1.0.0.js, 1.8.2.js, 0.000888572951839346
1.0.0.js, 1.8.3.js, 0.000886053517632465
1.0.0.js, 1.9.0.js, 0.0011434602867446565
1.0.0.js, 1.9.1.js, 0.001139251599333976
1.0.0.js, 2.0.0.js, 0.0018923266155738481
1.0.0.js, 2.0.1.js, 0.0018777579569993427
1.0.0.js, 2.0.2.js, 0.0018768768768768769
1.0.0.js, 2.0.3.js, 0.001879169407122052
1.0.0.js, 2.1.0.js, 0.002471395881006865
1.0.0.js, 2.1.1.js, 0.0024536532170119957
1.0.0.js, 2.1.2.js, 0.002450313095562211
1.0.0.js, 2.1.3.js, 0.002450313095562211
1.0.0.js, 2.1.4.js, 0.0024492017416545718
